,date,altitude,latitude,longitude,relativeAltitude,pressure,isStair,value
32,2018-11-14 11:23:48,34.48971983379844,36.016248188803786,129.32291607478766,0.465049744,1021.186218262,0.0,0.0
33,2018-11-14 11:23:49,34.493006750530725,36.01625660859632,129.32291069386943,0.539031982,1021.177734375,0.0,0.0
34,2018-11-14 11:23:50,34.52061586822934,36.01626469984538,129.32291062890678,0.6394424439999999,1021.165771484,0.0,0.0
35,2018-11-14 11:23:51,34.54959290548748,36.01626647999628,129.32290180899707,0.7662734990000001,1021.150146484,0.0,0.0
36,2018-11-14 11:23:52,34.55825843147892,36.01627816754708,129.32288580615983,0.893104553,1021.135131836,0.0,0.0
37,2018-11-14 11:23:53,34.59699348383393,36.01627933605175,129.32286457492194,0.977661133,1021.124755859,0.0,0.0
38,2018-11-14 11:23:54,34.60465383904501,36.016288204951785,129.3228452320023,1.051643372,1021.115783691,0.0,0.0
39,2018-11-14 11:23:55,34.63415255584054,36.016293578851524,129.32283697384318,1.183761597,1021.099731445,0.0,0.0
40,2018-11-14 11:23:56,34.65451575759822,36.01629777709868,129.32282573230336,1.2788848879999999,1021.088134766,0.0,0.0
41,2018-11-14 11:23:57,34.67015452528375,36.016299548505934,129.32280753673223,1.38457489,1021.075134277,0.0,0.0
42,2018-11-14 11:23:58,34.677455325270074,36.016301127232715,129.32279290670985,1.521980286,1021.0588989260001,0.0,0.0
43,2018-11-14 11:23:59,34.68330091430191,36.01629001492512,129.32276782133042,1.64881134,1021.043762207,0.0,0.0
44,2018-11-14 11:24:00,34.680139821959976,36.0162656711245,129.32274896770195,1.7333602909999999,1021.033325195,0.0,0.0
45,2018-11-14 11:24:01,34.6620361608459,36.01624464575988,129.32273266158091,1.8760452269999999,1021.01574707,0.0,0.0
46,2018-11-14 11:24:02,34.644937632503044,36.01623123662179,129.3227222632519,2.097999573,1020.9890136719999,0.0,0.0
47,2018-11-14 11:24:03,34.633470547002744,36.01622063058166,129.32270826291597,2.335811615,1020.9606323239999,0.0,0.0
48,2018-11-14 11:24:04,34.643323899487875,36.01620549192128,129.3226983923272,2.526058197,1020.9371948239999,0.0,0.0
49,2018-11-14 11:24:05,34.62723922741217,36.01618967415428,129.3226853673128,2.737445831,1020.9118041989999,0.0,0.0
50,2018-11-14 11:24:06,34.61658077241162,36.01617587704865,129.32266936900908,3.0016746519999997,1020.880187988,0.0,0.0
51,2018-11-14 11:24:07,34.62264917373775,36.01616032885946,129.3226554584548,3.160217285,1020.8608398439999,0.0,0.0
52,2018-11-14 11:24:08,34.61794824409497,36.016144121643684,129.32264201447694,3.2606239319999997,1020.848693848,0.0,0.0
53,2018-11-14 11:24:09,34.60852772693635,36.016135564764404,129.32263113181918,3.366317749,1020.8359375,0.0,0.0
54,2018-11-14 11:24:10,34.61511817644119,36.016120161199304,129.32261817090946,3.4297332760000003,1020.82800293,0.0,0.0
55,2018-11-14 11:24:11,34.60786363191413,36.01610625452402,129.32260603271834,3.466724396,1020.823608398,0.0,0.0
56,2018-11-14 11:24:12,34.60741626889209,36.016103632581455,129.32260443427228,3.530139923,1020.81628418,0.0,0.0
57,2018-11-14 11:24:13,34.607158672482484,36.0160924947241,129.32258823123198,3.6622581480000003,1020.8000488280001,0.0,0.0
58,2018-11-14 11:24:14,34.633592797485065,36.01608577282835,129.32257890693208,3.81022644,1020.781860352,0.0,0.0
59,2018-11-14 11:24:15,34.648829288598606,36.01608166656197,129.32256355242288,3.9159202580000003,1020.76965332,0.0,0.0
60,2018-11-14 11:24:16,34.685303194057624,36.01606985293839,129.3225523573885,3.979335785,1020.762084961,0.0,0.0
61,2018-11-14 11:24:17,34.690317009164055,36.01605936731982,129.32252838933002,4.0559616090000015,1020.7526855469999,0.0,0.0
62,2018-11-14 11:24:18,34.72643812639248,36.016043946465444,129.32251734987318,4.06388855,1020.751586914,0.0,0.0
63,2018-11-14 11:24:19,34.712314184648534,36.01604061466245,129.32250772277658,4.069171906,1020.751281738,0.0,0.0
64,2018-11-14 11:24:20,34.72405448517628,36.01603527101046,129.32249931883655,4.053318024,1020.7526855469999,0.0,0.0
65,2018-11-14 11:24:21,34.72879563864214,36.01602884126235,129.32249011409644,4.053318024,1020.752929688,0.0,0.0
66,2018-11-14 11:24:22,34.738257943685994,36.016019794906576,129.32249876387647,4.042751312,1020.754089355,0.0,0.0
67,2018-11-14 11:24:23,34.68186927428803,36.01600803494421,129.3224944285877,4.02161026,1020.756774902,0.0,0.0
68,2018-11-14 11:24:24,34.65217721520957,36.015999394574756,129.3224919713678,4.005756378,1020.758422852,1.0,1.0
69,2018-11-14 11:24:25,34.62917169338375,36.01598648724644,129.32248386899644,4.02161026,1020.756774902,1.0,1.0
70,2018-11-14 11:24:26,34.611304887539056,36.01598301983418,129.32247871089518,4.037464142,1020.754943848,1.0,1.0
71,2018-11-14 11:24:27,34.614994204879395,36.01597748282039,129.32247026132472,4.079742432,1020.749450684,1.0,1.0
72,2018-11-14 11:24:28,34.624801079118306,36.01596919300012,129.3224585486513,4.127304077,1020.743530273,0.0,0.0
73,2018-11-14 11:24:29,34.636871091493376,36.015967237291484,129.32243415208205,4.1642990110000015,1020.7391357419999,0.0,0.0
74,2018-11-14 11:24:30,34.71078698555314,36.015960730721176,129.32242146041634,4.201290131,1020.734741211,0.0,0.0
75,2018-11-14 11:24:31,34.73821832410463,36.015951522553884,129.32240582362522,4.269989014,1020.7268676760001,0.0,0.0
76,2018-11-14 11:24:32,34.761790849439265,36.01594470368803,129.3223986389747,4.291128158999999,1020.7241210935001,0.0,0.0
77,2018-11-14 11:24:33,34.765332565473706,36.015934894339544,129.3223949723341,4.3122673030000005,1020.7218017580001,0.0,0.0
78,2018-11-14 11:24:34,34.74578431703321,36.015928508062096,129.3223887155302,4.343975067,1020.717834473,0.0,0.0
79,2018-11-14 11:24:35,34.743410638429395,36.015917674601674,129.32237353334952,4.343975067,1020.7175292969999,0.0,0.0
80,2018-11-14 11:24:36,34.75726323638933,36.015902965396364,129.32236435764193,4.380966187,1020.7133789060001,0.0,0.0
81,2018-11-14 11:24:37,34.740720181976336,36.015893692992016,129.3223585961507,4.41267395,1020.7094726560001,0.0,0.0
82,2018-11-14 11:24:38,34.727688160470585,36.01588855165604,129.32234139599268,4.41267395,1020.7094726560001,0.0,0.0
83,2018-11-14 11:24:39,34.765458520942076,36.01587906098255,129.32232853255854,4.417961121,1020.7085571289999,0.0,0.0
84,2018-11-14 11:24:40,34.780163520246056,36.01587282198381,129.32231988520144,4.428527831999999,1020.7075195310001,0.0,0.0
85,2018-11-14 11:24:41,34.789434313145215,36.01586065890279,129.32231070607466,4.45495224,1020.7043457030001,0.0,0.0
86,2018-11-14 11:24:42,34.78069342368513,36.01584133260931,129.32230623885434,4.4760894780000005,1020.701965332,0.0,0.0
87,2018-11-14 11:24:43,34.73167861818638,36.015840069068005,129.32230070288327,4.518367767,1020.6964111330001,0.0,0.0
88,2018-11-14 11:24:44,34.74061991107401,36.015836243685825,129.32229327278978,4.576499939,1020.689697266,0.0,0.0
89,2018-11-14 11:24:45,34.753190447223126,36.01582753216741,129.32228552781152,4.613491058,1020.685302734,0.0,0.0
90,2018-11-14 11:24:46,34.74108881248355,36.01582397866362,129.32226598121133,4.661052703999999,1020.6792907715,0.0,0.0
91,2018-11-14 11:24:47,34.78116321016681,36.01581847785901,129.3222641388343,4.750892639,1020.6688232419999,0.0,0.0
92,2018-11-14 11:24:48,34.760472011019125,36.015806608561824,129.32225148091464,4.840732574,1020.657409668,0.0,0.0
93,2018-11-14 11:24:49,34.72621638292564,36.01579205936695,129.3222288171041,4.951709747,1020.64453125,0.0,0.0
94,2018-11-14 11:24:50,34.69005156230379,36.0157885649711,129.32222152016772,5.0679702760000005,1020.6301269530001,0.0,0.0
95,2018-11-14 11:24:51,34.681086111735745,36.015788552108795,129.32220678907916,5.168376923,1020.6179199219999,0.0,0.0
96,2018-11-14 11:24:52,34.727832465238514,36.01578687553313,129.32220215278542,5.300495148,1020.602111816,0.0,0.0
97,2018-11-14 11:24:53,34.736664739138604,36.01578246247164,129.32219547285152,5.406188965,1020.5891113280001,0.0,0.0
98,2018-11-14 11:24:54,34.73059568076201,36.015775334677485,129.32219370065505,5.517166137999999,1020.576049805,0.0,0.0
99,2018-11-14 11:24:55,34.68954192128665,36.0157650079471,129.32219106712014,5.601718902999999,1020.5655517580001,0.0,0.0
100,2018-11-14 11:24:56,34.62705107780982,36.01576007805325,129.32219061156002,5.649280547999999,1020.559997559,0.0,0.0
101,2018-11-14 11:24:57,34.59033209905295,36.01576192019072,129.32218698296373,5.649280547999999,1020.559997559,0.0,0.0
102,2018-11-14 11:24:58,34.61035633765188,36.0157604851035,129.32218592412465,5.638710022000001,1020.560913086,0.0,0.0
103,2018-11-14 11:24:59,34.60648794241997,36.01576073246301,129.322184998289,5.585865021,1020.567382812,0.0,0.0
104,2018-11-14 11:25:00,34.61070506102667,36.015759892976384,129.32218460628857,5.548873901,1020.572021484,0.0,0.0
105,2018-11-14 11:25:01,34.60695540142738,36.015759448345044,129.3221843412913,5.511878967,1020.5764770510001,0.0,0.0
106,2018-11-14 11:25:02,34.604558264446936,36.01575753895061,129.32218493600388,5.522449493,1020.575622559,0.0,0.0
107,2018-11-14 11:25:03,34.590019158048705,36.01575700577597,129.32218451450024,5.543586731,1020.572631836,0.0,0.0
108,2018-11-14 11:25:04,34.58647784506513,36.01575656634389,129.3221845120635,5.5647277829999995,1020.57019043,0.0,0.0
109,2018-11-14 11:25:05,34.583281001364426,36.01575152833693,129.32218348082458,5.585865021,1020.567382812,0.0,0.0
110,2018-11-14 11:25:06,34.55365871994846,36.01574764729921,129.3221865676771,5.585865021,1020.567382812,0.0,0.0
111,2018-11-14 11:25:07,34.515543675034394,36.01573903211469,129.32218679781968,5.559440613,1020.5708007810001,0.0,0.0
112,2018-11-14 11:25:08,34.455162880381856,36.015737128829706,129.3221856551163,5.543586731,1020.57244873,0.0,0.0
113,2018-11-14 11:25:09,34.440493666883405,36.01573684010018,129.32218562241206,5.543586731,1020.573059082,0.0,0.0
114,2018-11-14 11:25:10,34.43726206657848,36.0157362636364,129.32218543275027,5.538303375,1020.573181152,0.0,0.0
115,2018-11-14 11:25:11,34.433818102714966,36.015735840201756,129.3221855556885,5.538303375,1020.573181152,0.0,0.0
116,2018-11-14 11:25:12,34.430328869902844,36.015734678521675,129.32218734044113,5.570011139,1020.569396973,0.0,0.0
117,2018-11-14 11:25:13,34.416669323452695,36.015734526492565,129.32218690404414,5.580581665,1020.568603516,0.0,0.0
118,2018-11-14 11:25:14,34.41573252225005,36.01573288510433,129.32218705929756,5.585865021,1020.5676269530001,0.0,0.0
119,2018-11-14 11:25:15,34.40450145199308,36.0157330653758,129.32218698326204,5.612289429,1020.564575195,0.0,0.0
120,2018-11-14 11:25:16,34.40479283471347,36.01573308010121,129.32218700348193,5.6228580475,1020.5629272460001,0.0,0.0
121,2018-11-14 11:25:17,34.404849438805826,36.015730921792326,129.3221866141589,5.633426666,1020.5621948239999,0.0,0.0
122,2018-11-14 11:25:18,34.39213155795529,36.015730436648006,129.3221873771533,5.638710022000001,1020.5610351560001,0.0,0.0
123,2018-11-14 11:25:19,34.385243009616325,36.01572866823951,129.32218757517936,5.6439971920000005,1020.560546875,0.0,0.0
124,2018-11-14 11:25:20,34.37245546093478,36.015728493299385,129.32218697509856,5.654563904,1020.559143066,0.0,0.0
125,2018-11-14 11:25:21,34.37198694776585,36.01572866366581,129.3221866281366,5.686271667000001,1020.555480957,0.0,0.0
126,2018-11-14 11:25:22,34.3741682611218,36.015728625347144,129.32218642135447,5.733833313,1020.549865723,0.0,0.0
127,2018-11-14 11:25:23,34.3748086794447,36.01572793954042,129.32218696167087,5.7761116029999995,1020.544677734,0.0,0.0
128,2018-11-14 11:25:24,34.36867574556898,36.01572761748553,129.32218726519736,5.8236732479999995,1020.5386352539999,0.0,0.0
129,2018-11-14 11:25:25,34.364993146761485,36.01572728831035,129.32218744094024,5.8553810120000005,1020.535339355,0.0,0.0
130,2018-11-14 11:25:26,34.36192293680749,36.01572659155737,129.32218806713948,5.8870887760000015,1020.531311035,0.0,0.0
131,2018-11-14 11:25:27,34.35507218412265,36.015726382230184,129.32218773363513,5.8870887760000015,1020.53112793,0.0,0.0
132,2018-11-14 11:25:28,34.35411245065104,36.01572624109226,129.3221870359881,5.8870887760000015,1020.531311035,0.0,0.0
133,2018-11-14 11:25:29,34.35536230249919,36.01572370601725,129.32218461691758,5.865951537999999,1020.5335083010001,0.0,0.0
134,2018-11-14 11:25:30,34.34689735238127,36.015723349031745,129.3221828218594,5.852739334000001,1020.535186768,0.0,0.0
135,2018-11-14 11:25:31,34.34955274945932,36.015720370326314,129.32217832359336,5.850097656,1020.5355834960001,0.0,0.0
136,2018-11-14 11:25:32,34.345090734845826,36.01571786325598,129.32217887791194,5.844814301,1020.536193848,0.0,0.0
137,2018-11-14 11:25:33,34.32660292266671,36.01571664584627,129.32218077467527,5.834243774,1020.537780762,0.0,0.0
138,2018-11-14 11:25:34,34.310719107269115,36.015712174584664,129.32217715588092,5.8236732479999995,1020.5385742189999,0.0,0.0
139,2018-11-14 11:25:35,34.2918821905731,36.01571028777555,129.32217682948004,5.797252655,1020.542358398,0.0,0.0
140,2018-11-14 11:25:36,34.278830209718926,36.015709206516476,129.32217811521826,5.781398772999999,1020.5440673830001,0.0,0.0
141,2018-11-14 11:25:37,34.26635328922141,36.015701977511505,129.32218466844756,5.749687195,1020.5477294919999,0.0,0.0
142,2018-11-14 11:25:38,34.197028128299586,36.01569497627353,129.32218989733724,5.712696075,1020.5524291989999,0.0,0.0
143,2018-11-14 11:25:39,34.12778596560095,36.01569533082447,129.32219153684403,5.70741272,1020.55291748,0.0,0.0
144,2018-11-14 11:25:40,34.117847375551804,36.01569340107019,129.32219684052922,5.712696075,1020.5524291989999,0.0,0.0
145,2018-11-14 11:25:41,34.08716296478907,36.015692602794545,129.3222057713105,5.712696075,1020.552062988,0.0,0.0
146,2018-11-14 11:25:42,34.04998884133975,36.015691385671,129.322206751356,5.712696075,1020.552062988,0.0,0.0
147,2018-11-14 11:25:43,34.035206136636425,36.015690821027,129.3222079260997,5.712696075,1020.5522460939999,0.0,0.0
148,2018-11-14 11:25:44,34.02626402949616,36.015689590885096,129.3222091563447,5.70741272,1020.552978516,0.0,0.0
149,2018-11-14 11:25:45,34.01341188726358,36.01568672391663,129.32221453641554,5.712696075499999,1020.5522460939999,0.0,0.0
150,2018-11-14 11:25:46,33.97611898261064,36.015685776330265,129.3222237122856,5.749687195,1020.5477294919999,0.0,0.0
151,2018-11-14 11:25:47,33.94164857276058,36.01568391697673,129.32223664097359,5.7761116029999995,1020.544555664,0.0,0.0
152,2018-11-14 11:25:48,33.929391869910326,36.015681128600534,129.3222488795303,5.7761116029999995,1020.544555664,0.0,0.0
153,2018-11-14 11:25:49,33.914838410318666,36.01567837630135,129.32225072700635,5.7761116029999995,1020.544677734,0.0,0.0
154,2018-11-14 11:25:50,33.897950706571415,36.015677426612186,129.3222522120106,5.7761116029999995,1020.544677734,0.0,0.0
155,2018-11-14 11:25:51,33.89132838822306,36.01567762978104,129.32225394638016,5.7761116029999995,1020.544677734,0.0,0.0
156,2018-11-14 11:25:52,33.89252009925932,36.01567673349586,129.32225529556843,5.781398772999999,1020.544128418,0.0,0.0
157,2018-11-14 11:25:53,33.88805247837075,36.01567655880152,129.32225713249179,5.781398772999999,1020.5440673830001,0.0,0.0
158,2018-11-14 11:25:54,33.887375690036784,36.015676768764024,129.3222576826281,5.781398772999999,1020.5440673830001,0.0,0.0
159,2018-11-14 11:25:55,33.88872593417702,36.01567620598088,129.32225962764602,5.760257721,1020.5465698239999,0.0,0.0
160,2018-11-14 11:25:56,33.88650576449925,36.015675207628064,129.3222625016955,5.760257721,1020.546630859,0.0,0.0
161,2018-11-14 11:25:57,33.88197504696994,36.01567487830729,129.32226383547408,5.760257721,1020.546630859,0.0,0.0
162,2018-11-14 11:25:58,33.880306612668186,36.015674662211296,129.32226561793672,5.760257721,1020.546630859,0.0,0.0
163,2018-11-14 11:25:59,33.87977241389133,36.015673157974994,129.32226720383102,5.762899399,1020.5461120605,0.0,0.0
164,2018-11-14 11:26:00,33.87228262316403,36.015673006154266,129.3222675162232,5.765541077000001,1020.5456542969999,0.0,0.0
165,2018-11-14 11:26:01,33.870864164721176,36.01567266269944,129.32226911824506,5.717979431,1020.551696777,0.0,0.0
166,2018-11-14 11:26:02,33.86967518447749,36.01567223908268,129.32226993061872,5.638710022000001,1020.5612792969999,0.0,0.0
167,2018-11-14 11:26:03,33.86769547712695,36.015672191560384,129.32227094512842,5.543586731,1020.572875977,0.0,0.0
168,2018-11-14 11:26:04,33.86776873136748,36.01567242106302,129.32227206235115,5.443180084,1020.584777832,0.0,0.0
169,2018-11-14 11:26:05,33.869575068022,36.015672884825385,129.3222724080247,5.369194031,1020.593933105,0.0,0.0
170,2018-11-14 11:26:06,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.598449707,0.0,0.0
171,2018-11-14 11:26:07,33.87239585366499,36.01567318531111,129.32227302807422,5.326919556,1020.599060059,0.0,0.0
172,2018-11-14 11:26:08,33.87239585366499,36.01567318531111,129.32227302807422,5.326919556,1020.599060059,0.0,0.0
173,2018-11-14 11:26:09,33.87239585366499,36.01567318531111,129.32227302807422,5.326919556,1020.5987548830001,0.0,0.0
174,2018-11-14 11:26:10,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.598449707,0.0,0.0
175,2018-11-14 11:26:11,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.598449707,0.0,0.0
176,2018-11-14 11:26:12,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.598266602,0.0,0.0
177,2018-11-14 11:26:13,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.598205566,0.0,0.0
178,2018-11-14 11:26:14,33.87239585366499,36.01567318531111,129.32227302807422,5.332202911,1020.5981445310001,0.0,0.0
179,2018-11-14 11:26:15,33.87239585366499,36.01567318531111,129.32227302807422,5.353340149,1020.595825195,0.0,0.0
180,2018-11-14 11:26:16,33.87239585366499,36.01567318531111,129.32227302807422,5.363910675,1020.5942382810001,0.0,0.0
181,2018-11-14 11:38:37,33.954560941333696,36.015693381131136,129.32220104230728,0.0,1020.367431641,0.0,0.0
182,2018-11-14 11:38:38,35.85699976657853,36.015742516030514,129.32219536346372,-0.063415527,1020.375366211,0.0,0.0
183,2018-11-14 11:38:39,37.75943859182336,36.01579165092989,129.32218968462013,-0.116260529,1020.3817138669999,0.0,0.0
184,2018-11-14 11:38:40,30.17355188523979,36.01575866934953,129.3221299981536,-0.126831055,1020.383361816,0.0,0.0
185,2018-11-14 11:38:41,34.33384917656109,36.0157414570581,129.32206156059132,-0.1743927,1020.388793945,0.0,0.0
186,2018-11-14 11:38:42,34.86007864324205,36.01576235221995,129.32205119013705,-0.17967605600000006,1020.3895263669999,0.0,0.0
187,2018-11-14 11:38:43,35.08170221552049,36.015786928223534,129.32202347775052,-0.17967605600000006,1020.3895263669999,0.0,0.0
188,2018-11-14 11:38:44,35.352907465204396,36.01578578942286,129.32200260133814,-0.16382217400000001,1020.387512207,0.0,0.0
189,2018-11-14 11:38:45,35.440287999938406,36.015789217287,129.3219874331412,-0.0634155275,1020.3753967285,0.0,0.0
190,2018-11-14 11:38:46,35.52038225458369,36.01577771138465,129.32196942376964,0.021141052,1020.365234375,0.0,0.0
191,2018-11-14 11:38:47,35.5121834128363,36.015773208249676,129.32196440848298,0.063415527,1020.360046387,0.0,0.0
192,2018-11-14 11:38:48,35.49843399374945,36.01576690946479,129.3219529640011,0.063415527,1020.360046387,0.0,0.0
193,2018-11-14 11:38:49,35.493323700278275,36.01574469334163,129.3219380840774,-0.015853882,1020.3698730469999,0.0,0.0
194,2018-11-14 11:38:50,35.42424425052099,36.0157419156384,129.32195383665078,-0.15325164800000002,1020.38659668,0.0,0.0
195,2018-11-14 11:38:51,31.90081770481975,36.015724909236724,129.32196578098947,-0.364639282,1020.4116210939999,0.0,0.0
196,2018-11-14 11:38:52,28.377391159118513,36.01570790283506,129.32197772532817,-0.549602509,1020.4340820310001,0.0,0.0
197,2018-11-14 11:38:53,35.01300232257113,36.01571155140228,129.32200005594024,-0.6975708009999999,1020.4520263669999,0.0,0.0
198,2018-11-14 11:38:54,34.93348025545047,36.01568797971459,129.32201283915268,-0.824401855,1020.467468262,0.0,0.0
199,2018-11-14 11:38:55,34.73136529849427,36.015677965494795,129.32200550284952,-0.856109619,1020.471313477,0.0,0.0
200,2018-11-14 11:38:56,34.67003403656329,36.01566998344214,129.3220048865117,-0.967086792,1020.4848632810001,0.0,0.0
201,2018-11-14 11:38:57,34.61417404269441,36.015665778031604,129.3219932390828,-1.078063965,1020.498291016,0.0,0.0
202,2018-11-14 11:38:58,34.61907312021182,36.0156503099346,129.32198483613854,-1.231319427,1020.5167236330001,0.0,0.0
203,2018-11-14 11:38:59,34.5465554443454,36.01563398103393,129.3219776016005,-1.37928772,1020.5346679689999,0.0,0.0
204,2018-11-14 11:39:00,34.456933681641566,36.01561766258647,129.32197178813917,-1.566894531,1020.5571594239999,0.0,0.0
205,2018-11-14 11:39:01,34.36106278344737,36.01560336122564,129.32197216493094,-1.6646614069999999,1020.5692138669999,0.0,0.0
206,2018-11-14 11:39:02,34.257580353662114,36.01558893122298,129.3219696431744,-1.759784698,1020.5805664060001,0.0,0.0
207,2018-11-14 11:39:03,34.16189580697266,36.015575798453405,129.3219759305154,-1.870761871,1020.593811035,0.0,0.0
208,2018-11-14 11:39:04,34.046858602303715,36.01556794740133,129.32197716165234,-1.9236068730000002,1020.600219727,0.0,0.0
209,2018-11-14 11:39:05,33.9804919057626,36.015558018691955,129.3219803229362,-1.9870224,1020.607788086,0.0,0.0
210,2018-11-14 11:39:06,33.89927180104989,36.01555159432577,129.32198574544205,-2.0134468080000003,1020.611328125,0.0,0.0
211,2018-11-14 11:39:07,33.8428786113794,36.01554485619571,129.32198353258357,-2.097999573,1020.6213989260001,0.0,0.0
212,2018-11-14 11:39:08,33.81960623577173,36.015526971735476,129.32198776412395,-2.103286743,1020.6215820310001,0.0,0.0
213,2018-11-14 11:39:09,33.736059134319355,36.01551424530804,129.32199416556412,-2.1772689819999997,1020.6305541989999,0.0,0.0
214,2018-11-14 11:39:10,33.656214327128225,36.01550481293993,129.3220047768029,-2.224830627,1020.63684082,0.0,0.0
215,2018-11-14 11:39:11,33.57153840964153,36.01549392468787,129.32201466775692,-2.288246155,1020.64440918,0.0,0.0
216,2018-11-14 11:39:12,33.480975480978806,36.01548892097764,129.3220301286028,-2.304100037,1020.646606445,0.0,0.0
217,2018-11-14 11:39:13,33.389497694582246,36.015469560073925,129.322027777681,-2.304100037,1020.646606445,0.0,0.0
218,2018-11-14 11:39:14,33.30824527116721,36.015468771739336,129.32203078211631,-2.314670563,1020.6477050780001,0.0,0.0
219,2018-11-14 11:39:15,33.28402505812258,36.01546680066527,129.32203180703726,-2.325241089,1020.6487426760001,0.0,0.0
220,2018-11-14 11:39:16,33.2688485965105,36.015454735120564,129.3220344710825,-2.3807277680000003,1020.655578613,0.0,0.0
221,2018-11-14 11:39:17,33.20418016299577,36.0154476995242,129.32203966466957,-2.409793854,1020.659240723,0.0,0.0
222,2018-11-14 11:39:18,33.14416870294509,36.01543254398799,129.32204815278362,-2.409793854,1020.659240723,0.0,0.0
223,2018-11-14 11:39:19,33.03255117815584,36.0154095382281,129.32205436769925,-2.388656616,1020.65625,0.0,0.0
224,2018-11-14 11:39:20,32.88830036012516,36.01540026951347,129.3220582812845,-2.3358078,1020.6499023439999,0.0,0.0
